file_id	file_name	project_id
3f1ded07-beca-407b-86a1-03701d1b5e19	TCGA-BRCA.6cfa439d-71d8-492b-8e21-1ada0643dc04.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-BRCA
403332f4-506c-4976-b864-3c1040be7401	TCGA-LUSC.45256474-0e47-4fd7-bb70-b4e0490c9840.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
40623d9b-45fc-4340-b3aa-28a32651e637	TCGA-CESC.89a7725b-9219-4f1b-ac7f-efb58ad38c28.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-CESC
41fa3fff-f3c0-4b7c-aeb2-d3d49246aee1	TCGA-LUSC.d3e90285-5ce0-4445-a99c-9099cddfae42.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
41fdff35-fbbe-4176-91ab-6d11271e72db	TCGA-KICH.45f40b65-b518-4382-b925-b433757483fc.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-KICH
426efe3c-8031-4fb8-adbd-a1e4aaa59997	TCGA-LUSC.2438ab84-6943-45da-a5e2-45d858366d08.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
42ff48ee-44c7-4d9b-a1ff-ec1313f7e966	TCGA-PCPG.8b2f298b-572e-49d9-8a02-3c8b57a3b1ce.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-PCPG
4346182c-7ab1-4960-82f9-131a0cfc5cfc	CGCI-HTMCP-CC.b9f658e0-093e-4b7b-b13e-e61632e37c6b.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	CGCI-HTMCP-CC
434e7597-3a1a-46b8-a824-13e2e1427ed9	TCGA-LUSC.abcb0cc7-c13a-436d-b8f6-259e88cf02b8.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
4353bd02-fecf-4183-8515-b540f5b92db9	TCGA-LUSC.89f1ea9c-b7b4-4918-bdbc-fbaeae469526.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
4380039f-c1de-427a-88dc-c828564ce729	TCGA-LUSC.d8e8fa6d-c22b-4d16-9d7e-ca0043157466.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
44c07457-2280-409f-9e1a-4e53af1802e4	TCGA-CESC.ba55c2ff-25fb-462f-8bac-46ea5eb40be8.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-CESC
4505f6a9-28f6-4cf9-bc9b-da03cc0d94be	MP2PRT-WT.c537421b-2bd6-4c95-af2a-0eb54c96aa65.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	MP2PRT-WT
45367ca4-522d-4ca7-bb6e-44a1c5ee4fc8	TCGA-BRCA.0396d5ce-2f93-48e2-895d-31db4f68bffc.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-BRCA
45bc5df8-c159-4782-9e4e-9c144ec38865	TCGA-LUSC.6e4d8ee0-a116-4596-b00d-a0daac2d5d3e.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
45db5872-6871-48eb-ac6a-d65b9f8a5f27	TCGA-BRCA.878ed173-50cf-4f1e-a83c-442b7c6527cb.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-BRCA
45e28aee-31a7-4725-a855-2c7961fe4c75	TCGA-LUSC.912bd20d-6ee3-41ce-bb24-d3ba762b8445.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
45f37c7a-1460-4438-ad9b-779b483b6f2f	TCGA-LUSC.83b7103a-d26b-4624-ba6d-72073cf64684.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
4671c18e-6dc0-4908-b108-c4e2723a4f6a	TCGA-COAD.d4ffc1e3-e2b0-4439-bfea-2bd3126a1098.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-COAD
46ec97bf-304a-44d1-ad49-0e6d0424bf95	TCGA-LUSC.b631359b-a889-401b-8423-27f794eb6cd8.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
47576929-055d-4470-80be-75f87b6d9eb3	TCGA-LUSC.5c5b4927-0b27-4cb0-8eee-b6baa40e41f8.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
47baca97-fc62-4c3f-bfbb-0e2de3340df3	TCGA-LUSC.23654fa5-df62-4447-bfc8-bd2830e1fcf6.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
49cd3118-a26e-4487-9a54-d32d8729a1b6	TCGA-LUSC.4599f902-50d3-403a-94be-bf94f6f3cdda.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
4a839405-1aed-4626-bc17-4ffe0a6f1bcd	TCGA-LUSC.16cde760-bb0d-447a-a65e-285b48a3be1d.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
4ae96dce-c0b0-4a4f-a307-75f972b888bf	TCGA-LUSC.dd083dd9-73fd-4e5a-a287-f25d956b6370.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
4b36d61b-f248-44d2-bcad-312c4d23b430	TCGA-LUSC.930189ad-c78f-493c-9ccf-6b39335c4d09.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
4d3af6c6-5b81-4d28-aa81-58a832aedb25	MP2PRT-WT.84e98388-54cc-49bf-8365-83477d839190.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	MP2PRT-WT
4e2a8071-a8d7-42c3-b25f-fbf51c84d607	TCGA-KICH.f328189b-61ea-4de4-9871-f695a0ee3129.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-KICH
4f9b1f6e-a2c0-4adc-8571-277d68e6ea3f	TCGA-LUSC.d8c8b4cb-a2bd-43f4-b486-58ddc89af60a.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
4fe395d1-0d2a-4bf5-bdff-1e892ee08856	TCGA-LUSC.123f4d43-2bec-46e7-8936-9e25dc2c337d.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
503c9a9a-196c-4cae-bee1-9b3a1395a603	MP2PRT-WT.96b4fcd9-a982-4360-905a-ce38eb47d03f.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	MP2PRT-WT
50852c63-ede5-46c5-826b-83a0169dc8a0	TCGA-LUSC.3fc002b7-6a34-4da9-8ab2-c243b5353545.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
50c3a5ec-1650-4313-9ec0-dfd440d2f8e7	TCGA-LUSC.0f75e4c8-9909-418e-9c83-93af6494bb7e.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
512c5132-0aba-4353-90ec-2113f33a0095	TCGA-LUSC.f7ac1c30-6d8b-491b-bb70-cd8ae28d5314.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
5174f609-244c-42a2-91ea-9c1d706c738c	CGCI-HTMCP-CC.2dc36c11-3598-4573-9878-a4cc4e6b4caa.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	CGCI-HTMCP-CC
523f7938-1ccb-431e-b41d-d2951dabb28d	TCGA-LUSC.ecabead7-f1c1-497a-bb58-8927c706abcc.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
53986735-5178-4f02-9e0c-0bae53483dea	TCGA-BLCA.28ba7269-db36-4029-997c-9cadca62bede.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-BLCA
53e64b32-d77e-4d99-9d9c-66b23f2109d3	TCGA-BRCA.92643ba1-f9eb-42d5-8a67-53dd133cdf1c.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-BRCA
55000cdc-e292-4416-831e-b36289e5914b	TCGA-LUSC.23f8441a-f051-43f8-b58c-6234a1115631.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
5535e663-0b5b-40d2-a454-9f880e654990	TCGA-LUSC.30c8e7eb-40e3-4df5-bd9e-c5b204e2c595.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
554c136f-8230-4a42-ba86-e76cb3ac15d9	TCGA-LUSC.25ff2a23-f16b-4f98-970d-7528219ae7cd.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
56879114-1a4c-4ecb-9556-736e085ad50d	TCGA-LUSC.0b701c5c-b55d-4d94-8f9d-4bf8f2e52916.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
56a7832a-c139-4e10-84d8-d4bae1e86684	TCGA-LUSC.413d84b8-5c5e-439e-877a-d868aefed1fc.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
59003002-7274-489a-be1d-f5bdaed974da	TCGA-LUSC.f52b52e0-f55f-4976-b68c-7a35237f033c.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
59145c92-2f66-4d47-a741-da7ab5a7dec3	TCGA-BRCA.df5157e4-bbde-40ae-a256-c8ddba284f87.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-BRCA
59ef2655-d8c9-44ed-b43b-4fd18eb912d0	TCGA-LUSC.63228319-5a22-439d-95a7-713e98ae7940.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
5a0e1b3f-74e1-442d-b3f1-f25989f6a6c9	TCGA-BRCA.49222aee-1b7e-48fe-9572-c53df1f3e61a.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-BRCA
5aa7698d-0e68-48f8-87e4-d5c860dce7d5	TCGA-BLCA.fb604bac-9f2b-49ac-81dc-91bcdd701e47.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-BLCA
5aaf4ed5-e7f6-41d4-9931-08f4166912e7	TCGA-LUSC.a85cf2d9-a8cd-495b-b69c-5de99042d322.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
5ac5075f-f492-4ee9-973f-27fefc9216d1	TCGA-ESCA.fdca702b-b5f6-466e-a19d-70a94a353212.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-ESCA
5b3d97c3-7217-4e7e-ac37-d8b5bb8a89b0	TCGA-LUSC.b8f22cc5-d688-4df8-940a-60ad44284c85.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
5b7ba940-03f2-4bc4-8c30-dba6506a46b4	TCGA-LUSC.4916a903-122d-4724-8e5b-acf3601e1eb1.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
5c1a9e0e-bc3b-4da3-812d-05dbb420ac59	TCGA-LUSC.7defd059-9a70-4bc0-ade6-f0695b44ce51.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
5cc34191-bd23-4f9b-825b-d93f7b77e2bc	TCGA-LUSC.d329b7c9-ffbd-4148-ac11-e947557457fd.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
5cef6e40-4924-4306-8405-21d40f5adedd	TCGA-LUSC.00dd93a9-bfb2-4747-8d86-0fcba1b04852.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
5e326d46-d897-4157-b73b-a3d1eb2f4d4d	TCGA-LUSC.a97ad1e7-03c9-4cb3-a37a-31df8a019d37.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
61107719-2208-4053-92ca-7eab62a90005	TCGA-LUSC.eacfeade-e081-4d38-9959-06c8ce53a615.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
6232f0f8-37b5-4320-80ff-730486f0eafb	TCGA-LUSC.168171e7-5aed-4a83-a9be-6bf049d10669.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
623bb686-0c89-41d3-81fa-7cfd8a8e6470	TCGA-CESC.50a1332c-5745-463c-8150-7d90ea439175.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-CESC
63d2cd4b-0928-4d2a-9a48-41f80d5b13ae	CGCI-HTMCP-CC.8c2b7061-651e-4a14-b998-a22c7b9d49ef.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	CGCI-HTMCP-CC
64b6c37b-1a23-46d2-8943-0c3e2d8d9b45	MP2PRT-WT.069e706e-bbcd-4153-ba5c-b4fb3f854ab3.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	MP2PRT-WT
64db6cd5-d921-4fa6-bce7-15951896b710	TCGA-LUSC.7ec7652c-3bd9-4926-b1e5-041a8a77030a.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
6544a65d-685a-415f-834b-fd158b116172	TCGA-LUSC.d7a39717-103a-4be7-ba30-63c4845c68e9.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
65586642-0944-4d9d-a2a0-fc01c8cb31e7	TCGA-LUSC.e5abfd57-4e13-4b88-aea7-1d27318154f7.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
655ad8ae-a22f-4eaa-9956-0e65adfe8f36	TCGA-LUSC.a9822fcd-b93c-4f37-bc01-aee6325e1530.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
655ec24e-02a2-4ff1-a39b-c16137b58be0	TCGA-COAD.40ce0f78-826d-4558-a0a6-d4fb191fb53d.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-COAD
657abb8c-edbc-47a4-88d8-32d1f47cbce5	TCGA-LUSC.3c9544e9-9a79-4806-88e5-733fe353880e.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
6640217f-bbca-4e00-9028-352de587f335	TCGA-LUSC.8f10a85b-816a-4a99-8150-53505ec9d04e.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
6642d856-761f-4974-b5f7-684e9280a221	TCGA-BRCA.90d6c066-faa3-4c65-b230-ffc86b0ff69e.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-BRCA
67164ab4-254e-417d-ba4d-c58f348730e3	TCGA-LUSC.8d5762ee-498c-40b0-b0ad-9a1cdbb5380d.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
671aca60-5ced-4b01-8164-599fdb2996b3	TCGA-LUSC.031198a3-1d31-4e36-a32b-1a496f9f1f53.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
67343e1a-6104-4da8-ae92-902ef9c7e574	TCGA-BRCA.db637772-8847-4264-ae86-2cc6e0fb9cbf.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-BRCA
67f6934a-7031-4551-b567-a190800cd6f5	TCGA-LUSC.41ab9d92-8164-4aa5-a922-c366bba8fc5a.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
6820a41c-5617-46a4-a91e-a7c4019ae15d	TCGA-BRCA.32675e3a-e04a-4fc2-8b1e-8d252cc3ba3f.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-BRCA
69a9aff3-d511-4149-bf33-0a0162ed3104	TCGA-LUSC.fa6f8b0a-eb65-49c7-a016-ee0bc40169e2.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
69dbf8a6-6496-4ca1-8f89-f18017c9633e	TCGA-LUSC.37e2a3f2-bbd3-4e0d-ad59-4c5f02c09524.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
6a8142c4-3d03-4a41-90f4-44210d2d6eb2	TCGA-LUSC.1a32763a-a2ca-4daf-bb85-874208e43204.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
6adc29fe-c322-4512-a5a3-c38ffabafe5d	MP2PRT-WT.d8fb81c8-1b8a-46e3-99f1-7c38381b29f0.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	MP2PRT-WT
6b0fe3e8-2879-4b9a-9b67-a398015822e6	TCGA-LUSC.a915c8cc-888f-4640-8d32-d6e2fbcedca4.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
6bff66b3-4238-48b5-9998-18d8ef9d2e1b	TCGA-LUSC.47433e04-22e3-40eb-93d1-813f0d4e51cc.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
6d422ac7-dca1-46fb-9d95-db9e3fb15936	TCGA-KIRP.cd1fa322-2a69-4cfa-8ea5-91c102e5f1f5.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-KIRP
6d4dd74d-4645-4399-af75-805794eb4dc4	TCGA-LUSC.9dcfc085-da2b-41b6-b236-7e4ee7b6f263.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
6dcc64e2-9102-47b9-8952-0d7343f6a5c8	TCGA-BRCA.e33a6ae5-ddee-4b77-9e1c-23811be3e68c.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-BRCA
6e13546a-91d3-4465-bcff-fe144b961845	TCGA-BRCA.90a80166-401d-464c-8e82-9404e9d0f5fa.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-BRCA
6e3b30c2-4fc8-439f-869b-89e61323fcba	TCGA-LUSC.aaed2bfa-274e-40a0-aff5-10e7c2baa664.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
6e52743f-e861-4369-b75a-3690c6613843	TCGA-LUSC.d3ddccd0-512b-4635-8833-b18421384f27.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
6ea165d3-06cf-4334-9ea0-88c8c82f22c0	TCGA-LUSC.a9d906ca-ed56-49db-9321-e27ae9e64501.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
6f760a45-9a38-4295-b935-61569d63dc30	TCGA-BRCA.11b1a6ce-7818-46c4-8e99-6ad449324bf8.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-BRCA
6ffaaa59-36b5-4b40-b3a0-c6e4e8559f90	TCGA-LUSC.df0841f8-4e1e-44ad-b8e7-f20ac16e8844.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
7038d9e7-f614-4c96-80ec-67c4bc1b4382	TCGA-LUSC.0c050f7f-4107-4810-80ec-60e8e36247c8.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
70d63e8c-4c9f-4bce-ab4d-e6c421e0c5ca	TCGA-LUSC.9115302a-b816-47fe-832a-fe5c5ac15693.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
7100e442-3ab0-4c18-9e00-5db78b5bd4b1	TCGA-LUSC.8678834f-8aaf-4ee5-abf7-6bb721b3d1b8.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
710a1526-a86b-4999-8ccb-37da0057aa11	TCGA-LUSC.930cb957-8544-418c-a809-9b678c839d7e.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
71408b33-0e4a-43d8-a40c-166ad642fdb7	TCGA-LUSC.05d4613c-200a-4c12-bb62-0f4be76f099a.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
7175754e-decd-413e-a304-e8a81324cb8c	TCGA-LUSC.e62178c2-007e-4705-860d-993c60489b0e.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
7193f291-d1fb-4720-9352-d8a696e38260	TCGA-HNSC.f623ab43-fba9-464e-9efb-7c6db4866af3.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-HNSC
71e7a0a2-818d-46f4-8534-b8bbae2a3e9b	TCGA-LUSC.a377c639-42a5-4c41-8a47-d39f63687225.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
722ae741-8c1c-4ab6-8188-cb76958cff52	TCGA-BRCA.1ac9a00b-746f-4ae5-a84d-4fc260a28d06.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-BRCA
72f4f2b1-4a7d-4daa-b31c-04dc1e5158d3	TCGA-LUSC.0644ba1b-99c5-4c13-8d15-4207856a88b3.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
7379e9b9-7aa1-470c-ba9a-cd870eb8e878	TCGA-LUSC.3a2594f1-9d64-4ef7-966b-1c49205ea8da.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
73a33894-fccf-4565-a914-1c676e5a5688	TCGA-LUSC.bbcd44c9-bd85-4155-94e5-7b350dbe384b.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
740f90f9-275d-4be7-9771-4972ebeee3b1	TCGA-LUSC.eb298726-5a24-4fa4-9fea-45c2ca22556d.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
7611bc00-680b-400b-bbbb-a0f1a48cb991	CGCI-HTMCP-CC.47269812-df3b-4e97-a34b-ad5fe45a7abc.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	CGCI-HTMCP-CC
763bc6d7-4181-459c-8abe-061089d2946a	TCGA-BRCA.49574803-e13d-4f1b-b97d-c4c76efcdecc.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-BRCA
76f656a9-9f4a-4092-8eb7-5a7e53e47e0b	TCGA-CESC.df15084f-2bf4-49b8-bc03-b43a4a58ee5b.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-CESC
773a9de0-7e6e-4c36-a0bd-52dde37e68ba	TCGA-LUSC.a7f1a97f-6c82-4bd7-aeaf-f7cd5a2bed10.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
77c5784b-d687-4eeb-aa43-3b08312f7f24	TCGA-HNSC.82295915-bb56-4d50-993d-78cfd96a94aa.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-HNSC
783672f3-de5f-4b20-ac07-904f74c5dd9a	TCGA-LUSC.184770bc-8a4a-410a-9e0c-fde30a5917d0.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
7861eb5d-7d66-46bd-8fa3-d472de51b5c0	TCGA-LUSC.7821e93f-8c80-4f0b-8390-1a96c67698fb.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
79140a9c-b18f-4e01-abc7-b2b62dc07aae	TCGA-KIRP.16f04ed1-c1bb-4323-adc1-c8a580f8ce72.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-KIRP
79492b72-ede7-46d2-914e-af0571e3643b	TCGA-BRCA.a684dca3-19f5-4d44-879f-8ec23ad0b91f.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-BRCA
7a3aa758-3107-4269-9316-e90841b3a83a	TCGA-LUSC.adc701bc-ef9a-448e-8a48-8b1ab017a129.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
7aaab6fb-c52e-4c2b-9f49-fb8aa9a68bc1	TCGA-BRCA.5fc16c17-e350-46c3-8557-a3c1cde662ca.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-BRCA
7b3e3ea1-4e64-40b1-af6e-a110aa7c8c0b	TCGA-LUSC.1fce27e2-a1b2-41c3-b46c-2672b381de74.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
7b858d4b-668e-40f0-b2fe-d955b60c0f2f	TCGA-HNSC.f27ad182-31dc-4bd5-abcd-ac58cb266956.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-HNSC
7c1f7437-0ca5-4ad4-905a-e3202d687a6a	TCGA-LUSC.97a582ec-7b5d-45c5-9591-99022c73b7ba.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
7d6382b0-2c8c-4c41-ae40-9eb676c3a1bb	TCGA-CHOL.7dcce250-0463-4138-9ea9-ee97a21fb565.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-CHOL
7d669c86-f25b-4ed6-95f3-61c8d8697b4f	TCGA-LUSC.832e5efb-8acb-4823-b8d2-8db24372767d.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
7d6b4f25-8d6c-43ce-82dd-224bc0a601f4	TCGA-LUSC.7b3d861b-96b2-429d-94b3-b312980711f8.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
7e2d92b7-0144-4067-9159-5a7e01eb00a5	TCGA-BRCA.3bdcc819-7eb4-41d8-888f-ad19bf19a775.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-BRCA
7e3b23de-ffa8-4a98-95d2-a9967bb7cba1	TCGA-LUSC.273b9e85-0b66-4649-8bff-aea958d71ef4.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
7e5731c0-9726-48e4-be91-a4ca565d7d04	TCGA-LUSC.9e97ea9d-395d-4107-ad0a-6c6e0f1ef1f3.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
7e61de89-c9fa-4de2-b04d-0826e9ddb0e3	TCGA-LUSC.3d7054ca-f6d4-4998-a22e-f76e5567f7da.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	TCGA-LUSC
